Time,Count,Reading,Average,Ac Average,Time,Time Diff,
10/03/2020 12:15:52,1,2.139,2.494911895864102,0.48269246458772325,03_10__12_15_41,0.004453,
10/03/2020 12:15:52,1,1.662,2.453266301070897,0.4981211564118819,03_10__12_15_41,0.00443,
10/03/2020 12:15:52,1,2.517,2.456452986017352,0.47624244929042026,03_10__12_15_41,0.004431,
10/03/2020 12:15:52,1,3.294,2.498330336716484,0.492213809990075,03_10__12_15_41,0.004429,
10/03/2020 12:15:52,1,2.742,2.51051381988066,0.47917742849653827,03_10__12_15_41,0.004433,
10/03/2020 12:15:52,1,1.749,2.4724381288866266,0.4913904635160427,03_10__12_15_41,0.004432,
10/03/2020 12:15:52,1,1.965,2.447066222442295,0.49092425146235535,03_10__12_15_41,0.004434,
10/03/2020 12:15:52,1,3.03,2.4762129113201805,0.4940673933232286,03_10__12_15_41,0.004439,
10/03/2020 12:15:52,1,3.204,2.5126022657541713,0.5039339103693586,03_10__12_15_41,0.004436,
10/03/2020 12:15:52,1,2.172,2.4955721524664627,0.49491582247421384,03_10__12_15_41,0.004433,
10/03/2020 12:15:52,1,1.659,2.4537435448431397,0.5099072085926601,03_10__12_15_41,0.004432,
10/03/2020 12:15:52,1,2.484,2.455256367600983,0.485849029782978,03_10__12_15_41,0.004435,
10/03/2020 12:15:52,1,3.291,2.4970435492209337,0.5012544008327824,03_10__12_15_41,0.004432,
10/03/2020 12:15:52,1,2.769,2.510641371759887,0.4891096122031489,03_10__12_15_41,0.004433,
10/03/2020 12:15:52,1,1.761,2.473159303171893,0.5002620967515861,03_10__12_15_41,0.004431,
10/03/2020 12:15:52,1,1.941,2.446551338013298,0.5005265588146717,03_10__12_15_41,0.004433,
10/03/2020 12:15:52,1,3.006,2.4745237711126333,0.5020740423183064,03_10__12_15_41,0.004433,
10/03/2020 12:15:52,1,3.222,2.5118975825570016,0.512475461074541,03_10__12_15_41,0.004433,
10/03/2020 12:15:52,1,2.205,2.4965527034291517,0.5014293231922715,03_10__12_15_41,0.004432,
10/03/2020 12:15:52,1,1.659,2.454675068257694,0.5161416104455426,03_10__12_15_41,0.004502,
